instance_id,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
1,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,42.29047179222107,0
2,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,10.096038818359375,0
3,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,6.5134735107421875,0
4,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.16139030456543,0
5,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.849815845489502,7.379534482955933,0
6,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.9106574058532715,6.380932569503784,0
7,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.7219579219818115,0
8,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,6.300607681274414,0
9,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.8677818775177,0
10,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.405208349227905,0
11,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.8516099452972412,6.664562225341797,0
12,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.8928301334381104,8.313651084899902,0
13,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,6.592387437820435,0
14,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,6.168114423751831,0
15,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.834611654281616,0
16,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.985949754714966,0
17,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,2.1047873497009277,7.838359832763672,0
18,onnx/vgg16-7.onnx,vnnlib/n01796340_ptarmigan_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.8586385250091553,7.219594478607178,0
19,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k50176_eps_0.0001.vnnlib,1200,sat True,,,,5.8837385177612305,0
20,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k25088_eps_0.0001.vnnlib,1200,sat True,,,,8.713742017745972,0
21,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.932226896286011,0
22,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.034867525100708,0
23,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.930016040802002,6.588969469070435,0
24,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_global_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.1563453674316406,6.866167306900024,0
25,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,6.023904800415039,0
26,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.921928405761719,0
27,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,5.876533269882202,0
28,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,5.960892915725708,0
29,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,1.387099027633667,7.158068895339966,0
30,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_mask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.8059773445129395,6.524702548980713,0
31,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k50176_eps_0.0001.vnnlib,1200,sat True,,,,6.059703350067139,0
32,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k25088_eps_0.0001.vnnlib,1200,sat True,,,,5.936359882354736,0
33,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k12544_eps_0.0001.vnnlib,1200,sat True,,,,6.080259799957275,0
34,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k6272_eps_0.0001.vnnlib,1200,sat True,,,,6.021040678024292,0
35,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k3136_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.8173494338989258,6.567847967147827,0
36,onnx/vgg16-7.onnx,vnnlib/n01797886_ruffed_grouse_fix_nonmask_seg0_k1568_eps_0.0001.vnnlib,1200,sat False,-inf,None,0.8274483680725098,6.597889423370361,0
37,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k50176_eps_0.0001.vnnlib,1200,timeout False,-0.11419311165809631,3,2298.537537574768,2311.9651017189026,0
38,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k25088_eps_0.0001.vnnlib,1200,unsat False,0.3852020502090454,0,715.5694341659546,729.7095696926117,0
39,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k12544_eps_0.0001.vnnlib,1200,unsat False,0.416772723197937,0,669.3637619018555,682.8676824569702,0
40,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k6272_eps_0.0001.vnnlib,1200,unsat False,0.4255235195159912,0,648.7505292892456,662.1156527996063,0
41,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k3136_eps_0.0001.vnnlib,1200,unsat False,0.4289843440055847,0,628.9681923389435,634.9036412239075,0
42,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_global_k1568_eps_0.0001.vnnlib,1200,unsat False,0.43052852153778076,0,587.1495220661163,593.0121507644653,0
43,onnx/vgg16-7.onnx,vnnlib/n01806143_peacock_fix_mask_seg0_k50176_eps_0.0001.vnnlib,1200,unsat False,0.35980361700057983,0,734.0487427711487,748.7462828159332,0
